@RELATION modelSVM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {horn,motorbike,traffic,silent}

@DATA
0.082629,0.035941,2.927058,0.176247,0.198974,0.830729,0.018382,0.136390,-28.347595,-2.215281,-1.707435,0.612287,1.178153,1.094168,0.464025,0.154585,-0.115026,0.181748,0.854023,0.934006,0.643889,0.005818,0.001648,0.014477,0.001415,0.006326,0.033247,0.000618,0.003412,0.009321,0.001747,0.115539,0.001519,0.033180,0.026965,0.013759,0.168948,0.023626,0.020688,0.262109,0.011222,0.044021,0.536523,0.322103,0.333714,0.289247,0.291970,0.304235,0.285037,0.286599,0.292649,0.280969,0.266250,0.279538,0.282316,0.004951,0.001548,0.009862,0.001260,0.005878,0.018790,0.000594,0.003352,0.007536,0.001502,0.038428,0.001304,0.008791,traffic
0.082629,0.035941,2.927058,0.176247,0.198974,0.830729,0.018382,0.136390,-28.347595,-2.215281,-1.707435,0.612287,1.178153,1.094168,0.464025,0.154585,-0.115026,0.181748,0.854023,0.934006,0.643889,0.005818,0.001648,0.014477,0.001415,0.006326,0.033247,0.000618,0.003412,0.009321,0.001747,0.115539,0.001519,0.033180,0.026965,0.013759,0.168948,0.023626,0.020688,0.262109,0.011222,0.044021,0.536523,0.322103,0.333714,0.289247,0.291970,0.304235,0.285037,0.286599,0.292649,0.280969,0.266250,0.279538,0.282316,0.004951,0.001548,0.009862,0.001260,0.005878,0.018790,0.000594,0.003352,0.007536,0.001502,0.038428,0.001304,0.008791,traffic
0.074341,0.012804,2.923671,0.174503,0.206106,0.744320,0.021153,0.112626,-29.785899,-2.023669,-1.645178,0.600690,1.053244,0.974268,0.531108,0.071930,-0.067829,0.294235,0.756786,0.940450,0.619671,0.005329,0.001020,0.013846,0.000854,0.004113,0.026648,0.000503,0.003212,0.008739,0.002207,0.128754,0.001686,0.036130,0.025285,0.004693,0.159745,0.022862,0.018893,0.236970,0.014166,0.039348,0.406144,0.276804,0.312504,0.289684,0.293296,0.287385,0.287633,0.275687,0.280789,0.276774,0.265962,0.279094,0.281196,0.004484,0.000921,0.009849,0.000775,0.003642,0.015979,0.000484,0.002929,0.007074,0.002015,0.033892,0.001536,0.008016,traffic
0.074341,0.012804,2.923671,0.174503,0.206106,0.744320,0.021153,0.112626,-29.785899,-2.023669,-1.645178,0.600690,1.053244,0.974268,0.531108,0.071930,-0.067829,0.294235,0.756786,0.940450,0.619671,0.005329,0.001020,0.013846,0.000854,0.004113,0.026648,0.000503,0.003212,0.008739,0.002207,0.128754,0.001686,0.036130,0.025285,0.004693,0.159745,0.022862,0.018893,0.236970,0.014166,0.039348,0.406144,0.276804,0.312504,0.289684,0.293296,0.287385,0.287633,0.275687,0.280789,0.276774,0.265962,0.279094,0.281196,0.004484,0.000921,0.009849,0.000775,0.003642,0.015979,0.000484,0.002929,0.007074,0.002015,0.033892,0.001536,0.008016,traffic
0.067135,0.026406,2.854114,0.163979,0.197889,0.648432,0.021302,0.100159,-29.234818,-1.914737,-1.474636,0.567618,1.112378,0.998805,0.562940,0.048475,-0.106128,0.335983,0.802296,0.972523,0.639129,0.004252,0.000790,0.013351,0.000705,0.002815,0.029903,0.000458,0.002590,0.008938,0.001790,0.133510,0.001244,0.037879,0.022814,0.010682,0.186129,0.024530,0.023207,0.210336,0.013417,0.038218,0.426042,0.274166,0.315832,0.291454,0.287142,0.291278,0.290219,0.276938,0.282156,0.273862,0.264984,0.278941,0.283566,0.003433,0.000681,0.009671,0.000616,0.002385,0.017466,0.000455,0.002341,0.007135,0.001529,0.035684,0.001066,0.008203,traffic
0.067135,0.026406,2.854114,0.163979,0.197889,0.648432,0.021302,0.100159,-29.234818,-1.914737,-1.474636,0.567618,1.112378,0.998805,0.562940,0.048475,-0.106128,0.335983,0.802296,0.972523,0.639129,0.004252,0.000790,0.013351,0.000705,0.002815,0.029903,0.000458,0.002590,0.008938,0.001790,0.133510,0.001244,0.037879,0.022814,0.010682,0.186129,0.024530,0.023207,0.210336,0.013417,0.038218,0.426042,0.274166,0.315832,0.291454,0.287142,0.291278,0.290219,0.276938,0.282156,0.273862,0.264984,0.278941,0.283566,0.003433,0.000681,0.009671,0.000616,0.002385,0.017466,0.000455,0.002341,0.007135,0.001529,0.035684,0.001066,0.008203,traffic
0.037833,0.023411,2.780531,0.132061,0.188737,0.299528,0.035072,0.051155,-30.160419,-1.388078,-1.642868,0.707058,1.074013,1.060526,0.423483,0.049991,-0.092803,0.294071,0.782740,0.935484,0.587057,0.002785,0.000344,0.007632,0.000239,0.001712,0.025331,0.000139,0.001205,0.004585,0.000605,0.156761,0.000506,0.043883,0.019175,0.013524,0.219516,0.032722,0.034338,0.158922,0.027832,0.028344,0.484740,0.288342,0.308574,0.297219,0.277016,0.282612,0.288741,0.270804,0.279830,0.279963,0.265804,0.276007,0.281147,0.002820,0.000367,0.006921,0.000261,0.001830,0.019671,0.000149,0.001315,0.004697,0.000624,0.033989,0.000552,0.007880,traffic
0.037833,0.023411,2.780531,0.132061,0.188737,0.299528,0.035072,0.051155,-30.160419,-1.388078,-1.642868,0.707058,1.074013,1.060526,0.423483,0.049991,-0.092803,0.294071,0.782740,0.935484,0.587057,0.002785,0.000344,0.007632,0.000239,0.001712,0.025331,0.000139,0.001205,0.004585,0.000605,0.156761,0.000506,0.043883,0.019175,0.013524,0.219516,0.032722,0.034338,0.158922,0.027832,0.028344,0.484740,0.288342,0.308574,0.297219,0.277016,0.282612,0.288741,0.270804,0.279830,0.279963,0.265804,0.276007,0.281147,0.002820,0.000367,0.006921,0.000261,0.001830,0.019671,0.000149,0.001315,0.004697,0.000624,0.033989,0.000552,0.007880,traffic
0.050836,0.077648,2.897195,0.158831,0.202960,0.325662,0.015646,0.031637,-29.571556,-1.162393,-1.314113,0.383002,1.003623,0.928694,0.309944,-0.118940,-0.202443,0.212470,0.677448,0.891413,0.581993,0.001679,0.000540,0.011411,0.000272,0.000760,0.055242,0.000159,0.000535,0.003294,0.000345,0.109805,0.000272,0.034558,0.021846,0.030016,0.192170,0.027405,0.027881,0.135363,0.013814,0.029623,1.486023,0.403712,0.366772,0.271920,0.295865,0.278629,0.258818,0.248452,0.227152,0.250046,0.239304,0.229814,0.229967,0.001524,0.000490,0.009190,0.000217,0.000729,0.023905,0.000133,0.000446,0.002885,0.000267,0.032245,0.000213,0.005472,traffic
0.050836,0.077648,2.897195,0.158831,0.202960,0.325662,0.015646,0.031637,-29.571556,-1.162393,-1.314113,0.383002,1.003623,0.928694,0.309944,-0.118940,-0.202443,0.212470,0.677448,0.891413,0.581993,0.001679,0.000540,0.011411,0.000272,0.000760,0.055242,0.000159,0.000535,0.003294,0.000345,0.109805,0.000272,0.034558,0.021846,0.030016,0.192170,0.027405,0.027881,0.135363,0.013814,0.029623,1.486023,0.403712,0.366772,0.271920,0.295865,0.278629,0.258818,0.248452,0.227152,0.250046,0.239304,0.229814,0.229967,0.001524,0.000490,0.009190,0.000217,0.000729,0.023905,0.000133,0.000446,0.002885,0.000267,0.032245,0.000213,0.005472,traffic
0.011235,0.018186,2.837030,0.124802,0.210483,0.088983,0.074450,0.009585,-31.717230,-1.202975,-1.342467,0.755750,1.077575,1.117453,0.485376,0.155347,-0.012273,0.290792,0.706573,0.933736,0.584804,0.000848,0.000145,0.002486,0.000109,0.000538,0.010243,0.000077,0.000348,0.001613,0.000235,0.189491,0.000199,0.052232,0.012754,0.012275,0.265785,0.037154,0.031714,0.086400,0.061893,0.011911,1.146108,0.280553,0.260620,0.257237,0.253015,0.236682,0.232406,0.231544,0.228340,0.220115,0.221284,0.223651,0.232222,0.001084,0.000186,0.002906,0.000136,0.000701,0.011795,0.000098,0.000445,0.002063,0.000297,0.017672,0.000267,0.004676,traffic
0.011235,0.018186,2.837030,0.124802,0.210483,0.088983,0.074450,0.009585,-31.717230,-1.202975,-1.342467,0.755750,1.077575,1.117453,0.485376,0.155347,-0.012273,0.290792,0.706573,0.933736,0.584804,0.000848,0.000145,0.002486,0.000109,0.000538,0.010243,0.000077,0.000348,0.001613,0.000235,0.189491,0.000199,0.052232,0.012754,0.012275,0.265785,0.037154,0.031714,0.086400,0.061893,0.011911,1.146108,0.280553,0.260620,0.257237,0.253015,0.236682,0.232406,0.231544,0.228340,0.220115,0.221284,0.223651,0.232222,0.001084,0.000186,0.002906,0.000136,0.000701,0.011795,0.000098,0.000445,0.002063,0.000297,0.017672,0.000267,0.004676,traffic
0.033387,0.071598,2.924879,0.102899,0.158054,0.189734,0.020541,0.046472,-27.897452,-2.001057,-2.252558,0.287489,0.873173,0.989083,0.450726,0.118596,-0.125847,0.147574,0.772181,0.978051,0.631186,0.005547,0.001025,0.029545,0.000839,0.005056,0.040322,0.000257,0.002532,0.009653,0.001201,0.091870,0.000891,0.029554,0.011869,0.025233,0.194511,0.031109,0.042112,0.101850,0.014164,0.016627,0.968755,0.331131,0.331905,0.286274,0.317824,0.296800,0.284817,0.283465,0.291637,0.296284,0.280097,0.270224,0.286206,0.004559,0.001270,0.021696,0.000882,0.004323,0.023845,0.000238,0.002403,0.007356,0.001146,0.036548,0.000922,0.006494,traffic
0.033387,0.071598,2.924879,0.102899,0.158054,0.189734,0.020541,0.046472,-27.897452,-2.001057,-2.252558,0.287489,0.873173,0.989083,0.450726,0.118596,-0.125847,0.147574,0.772181,0.978051,0.631186,0.005547,0.001025,0.029545,0.000839,0.005056,0.040322,0.000257,0.002532,0.009653,0.001201,0.091870,0.000891,0.029554,0.011869,0.025233,0.194511,0.031109,0.042112,0.101850,0.014164,0.016627,0.968755,0.331131,0.331905,0.286274,0.317824,0.296800,0.284817,0.283465,0.291637,0.296284,0.280097,0.270224,0.286206,0.004559,0.001270,0.021696,0.000882,0.004323,0.023845,0.000238,0.002403,0.007356,0.001146,0.036548,0.000922,0.006494,traffic
0.024501,0.025535,2.754145,0.121668,0.196189,0.142640,0.041488,0.034191,-32.118892,-0.467326,-1.474033,0.546460,1.040735,1.103748,0.552931,0.108893,-0.040622,0.269416,0.700142,0.883012,0.598749,0.001811,0.000144,0.009493,0.000232,0.000665,0.031368,0.000047,0.000440,0.005255,0.000338,0.161684,0.000162,0.047365,0.011243,0.014801,0.212780,0.034591,0.033627,0.099836,0.031791,0.014481,0.988696,0.570719,0.347043,0.282403,0.278732,0.267052,0.271382,0.252188,0.261333,0.252645,0.247913,0.254079,0.257018,0.001751,0.000171,0.007660,0.000168,0.000712,0.020857,0.000055,0.000481,0.004339,0.000454,0.033143,0.000178,0.007156,traffic
0.024501,0.025535,2.754145,0.121668,0.196189,0.142640,0.041488,0.034191,-32.118892,-0.467326,-1.474033,0.546460,1.040735,1.103748,0.552931,0.108893,-0.040622,0.269416,0.700142,0.883012,0.598749,0.001811,0.000144,0.009493,0.000232,0.000665,0.031368,0.000047,0.000440,0.005255,0.000338,0.161684,0.000162,0.047365,0.011243,0.014801,0.212780,0.034591,0.033627,0.099836,0.031791,0.014481,0.988696,0.570719,0.347043,0.282403,0.278732,0.267052,0.271382,0.252188,0.261333,0.252645,0.247913,0.254079,0.257018,0.001751,0.000171,0.007660,0.000168,0.000712,0.020857,0.000055,0.000481,0.004339,0.000454,0.033143,0.000178,0.007156,traffic
